full_id,osm_id,osm_type,highway,name,xcoord,ycoord
n6931846648,"6931846648",node,bus_stop,Smaragd,4.8185083,52.6599785
n6931846649,"6931846649",node,bus_stop,Cool/Bioscoop,4.8279341,52.6618529
n6931846650,"6931846650",node,bus_stop,Weidemolen,4.8363052,52.6591238
n6931846651,"6931846651",node,bus_stop,Weidemolen,4.8365834,52.6590282
n6931846652,"6931846652",node,bus_stop,Spaarne 1,4.825339,52.6537897
n6931846653,"6931846653",node,bus_stop,Spaarne 2,4.8268792,52.6524801
n6931846654,"6931846654",node,bus_stop,Spaarne 3,4.8297782,52.6538028
n6931846655,"6931846655",node,bus_stop,Schaapskuilmeer,4.8366081,52.6522339
n6931846656,"6931846656",node,bus_stop,Tjaarlingermeer,4.8365176,52.6534128
n6931846657,"6931846657",node,bus_stop,West-Frieslandsingel,4.8341698,52.6479523
n6931846658,"6931846658",node,bus_stop,West-Frieslandsingel,4.8341349,52.6478095
n6931846659,"6931846659",node,bus_stop,A.C. op 't Landplantsoen,4.8290333,52.6481383
n6931846660,"6931846660",node,bus_stop,Huygenhoek/Clara Wichmantuin,4.8263271,52.6489869
n6931846661,"6931846661",node,bus_stop,Zuidwijkring/A.C. van Eestuin,4.8206086,52.6529229
n6931846662,"6931846662",node,bus_stop,Zuidwijkring/C. van Renneserf,4.8176153,52.652394
n6931846663,"6931846663",node,bus_stop,Zuidwijkring/R. Beisenherzland,4.8197413,52.6493398
n6931846664,"6931846664",node,bus_stop,Huygenhoekring,4.8265843,52.6446393
n6931846665,"6931846665",node,bus_stop,Van Eedenstraat,4.8368424,52.6666531
n6931846666,"6931846666",node,bus_stop,Van Eedenstraat,4.8370965,52.6663616
n6931846667,"6931846667",node,bus_stop,Hortensialaan,4.8443393,52.6629132
n6931846668,"6931846668",node,bus_stop,Hortensialaan,4.8443909,52.6628314
n6931846669,"6931846669",node,bus_stop,Beukenlaan (Zwembad),4.8498137,52.6649566
n6931846670,"6931846670",node,bus_stop,Tamarixplantsoen 1,4.8443561,52.6661345
n6931846671,"6931846671",node,bus_stop,Tamarixplantsoen 1,4.8446293,52.6660453
n6931846672,"6931846672",node,bus_stop,Tamarixplantsoen 2,4.8441433,52.665493
n6931846673,"6931846673",node,bus_stop,Van Foreeststraat (Medisch Centrum),4.846325,52.6727337
n6931846674,"6931846674",node,bus_stop,Van Foreeststraat (Medisch Centrum),4.846409,52.6725759
n6931846681,"6931846681",node,bus_stop,Nic. Maeslaan,4.8566323,52.678645
n6931846682,"6931846682",node,bus_stop,Nic. Maeslaan,4.8566312,52.6787038
n6931846683,"6931846683",node,bus_stop,Nelson Mandelastraat,4.824152,52.6686554
n6931846684,"6931846684",node,bus_stop,Ghandihof,4.8262967,52.6694276
n6931863685,"6931863685",node,bus_stop,Titanialaan,4.8319386,52.6720242
n6931863686,"6931863686",node,bus_stop,Erasmuslaan,4.838508,52.6688977
n6931863687,"6931863687",node,bus_stop,Van Teylingenlaan,4.8469013,52.6743301
n6931863688,"6931863688",node,bus_stop,Van Teylingenlaan,4.8464522,52.6744011
n6931863689,"6931863689",node,bus_stop,Middenweg/Saenredamlaan,4.8493328,52.677245
n6931863690,"6931863690",node,bus_stop,Middenweg (Snijder),4.8527605,52.7171812
n6931863691,"6931863691",node,bus_stop,Torenburgstraat/Rozenhoutstraat,4.8499115,52.7076441
n6931863692,"6931863692",node,bus_stop,Middenweg/Zicht,4.8517218,52.7055984
n6931863693,"6931863693",node,bus_stop,Middenweg/Hasselaarsweg,4.8508772,52.6967237
n6932152168,"6932152168",node,bus_stop,Amstelveenseweg,4.856442,52.3517525
n6932856211,"6932856211",node,bus_stop,Van Woustraat,4.9008751,52.3546713
n6932905660,"6932905660",node,bus_stop,Van Woustraat,4.9015662,52.3549659
n6932930237,"6932930237",node,bus_stop,Ceintuurbaan,4.9014661,52.3545836
n6932969270,"6932969270",node,bus_stop,Middenweg/Saenredamlaan,4.8491215,52.6775149
n6935673382,"6935673382",node,bus_stop,Dumasstraat,4.5219963,51.8742356
n6937046347,"6937046347",node,bus_stop,Station,6.7147801,52.2603056
n6939677221,"6939677221",node,bus_stop,Kristallaan,4.594476,51.641724
n6942588238,"6942588238",node,bus_stop,Velsgoed,4.7187331,51.6047743
n6946202541,"6946202541",node,bus_stop,Essenlaan,4.5200937,51.9237095
n6946202542,"6946202542",node,bus_stop,Voorschoterlaan,4.5134001,51.9253936
n6946202543,"6946202543",node,bus_stop,Stadhuis,4.4786137,51.9224479
n6946202545,"6946202545",node,bus_stop,Lelieveld,4.624047,51.9721493
n6948451044,"6948451044",node,bus_stop,Station,6.5853017,52.2304463
n6948451045,"6948451045",node,bus_stop,Station,6.5852437,52.2304008
n6948706658,"6948706658",node,bus_stop,Overtoom,4.8750109,52.3632351
n6948706663,"6948706663",node,bus_stop,Overtoom,4.8750531,52.3630036
n6948769924,"6948769924",node,bus_stop,Leidseplein,4.8809363,52.3631729
n6948922028,"6948922028",node,bus_stop,Surinameplein,4.8521786,52.3580241
n6949573521,"6949573521",node,bus_stop,Geertruida Bosboom-Toussaintlaan,4.3680417,51.8325298
n6955867370,"6955867370",node,bus_stop,Leuvehaven,4.4821496,51.9134914
n6960792141,"6960792141",node,bus_stop,Postjesweg,4.8532097,52.3647724
n6960817829,"6960817829",node,bus_stop,Postjesweg,4.8531209,52.3638543
n6960821046,"6960821046",node,bus_stop,Witte de Withstraat,4.8591821,52.3647842
n6960822550,"6960822550",node,bus_stop,Corantijnstraat,4.8533241,52.3617303
n6960841763,"6960841763",node,bus_stop,Witte de Withstraat,4.8586029,52.3648041
n6964828550,"6964828550",node,bus_stop,Station Bijlmer ArenA,4.9476139,52.3111699
n6964828551,"6964828551",node,bus_stop,Diemerknoop,5.0027681,52.3353391
n6966704034,"6966704034",node,bus_stop,Katingerveld,6.4006071,52.604678
n6969314228,"6969314228",node,bus_stop,Pieter Zandtcollege,6.2125549,52.6342486
n6979382673,"6979382673",node,bus_stop,Windmolenweg/Centrum,6.7988067,52.2039953
n6980309802,"6980309802",node,bus_stop,Winkelcentrum Pax,4.6785878,52.3029777
n6980309803,"6980309803",node,bus_stop,Winkelcentrum Pax,4.6783894,52.302944
n6980309804,"6980309804",node,bus_stop,Toolenburg West,4.6645582,52.305546
n6980309805,"6980309805",node,bus_stop,Toolenburg West,4.664441,52.3056958
n6980322979,"6980322979",node,bus_stop,Overbos Zuid,4.6544241,52.3076929
n6980322980,"6980322980",node,bus_stop,Overbos Zuid,4.6556856,52.3068287
n6980364176,"6980364176",node,bus_stop,Hoofddorp Centrum,4.6925281,52.3013272
n6980364177,"6980364177",node,bus_stop,Hoofddorp Centrum,4.6923591,52.3015988
n6980364178,"6980364178",node,bus_stop,Hoofddorp Centrum,4.6917509,52.3017461
n6980364179,"6980364179",node,bus_stop,Hoofddorp Centrum,4.6915781,52.3020189
n6981729339,"6981729339",node,bus_stop,Rooseveltlaan,5.4793235,51.4727514
n6981729340,"6981729340",node,bus_stop,Rooseveltlaan,5.479481,51.4728372
n6981766341,"6981766341",node,bus_stop,Bisschop Bekkerslaan,5.4795319,51.4751843
n6981766343,"6981766343",node,bus_stop,Bisschop Bekkerslaan,5.4797215,51.4753928
n6989504128,"6989504128",node,bus_stop,Usselerrondweg,6.8485828,52.2093035
n6989504129,"6989504129",node,bus_stop,Usselerrondweg,6.8480944,52.2094466
n6989987028,"6989987028",node,bus_stop,Pathmossingel,6.8736487,52.2175896
n6989987029,"6989987029",node,bus_stop,Pathmossingel,6.8737208,52.2170975
n6989987030,"6989987030",node,bus_stop,Bonhoeffer Bruggert,6.8579079,52.2175749
n6992705037,"6992705037",node,bus_stop,MST Haaksbergerstraat,6.8893408,52.2159981
n6992705038,"6992705038",node,bus_stop,MST Haaksbergerstraat,6.8893939,52.2160636
n6992705039,"6992705039",node,bus_stop,MST Haaksbergerstraat,6.8898665,52.2169968
n6996504559,"6996504559",node,bus_stop,Molenkamp,6.9327092,52.3146192
n6996504560,"6996504560",node,bus_stop,Molenkamp,6.9327924,52.3145335
n6996533971,"6996533971",node,bus_stop,UMCG Noord,6.5704607,53.2233618
n7004274133,"7004274133",node,bus_stop,Station,6.61724,53.1744692
n7004274134,"7004274134",node,bus_stop,Station,6.6176896,53.1745314
n7008518502,"7008518502",node,bus_stop,Café Bruins,6.8060216,52.3316575
n7008518503,"7008518503",node,bus_stop,Café Bruins,6.8068192,52.3301807
n7011460942,"7011460942",node,bus_stop,Sportlaan,4.534588,51.8866253
n7011460943,"7011460943",node,bus_stop,Sportlaan,4.5344092,51.8865461
n7011460944,"7011460944",node,bus_stop,De Twee Heuvels,4.539904,51.8870916
n7011460945,"7011460945",node,bus_stop,De Twee Heuvels,4.5411415,51.8873792
n7011616111,"7011616111",node,bus_stop,Calaislaan,5.4492963,51.4873437
n7011620902,"7011620902",node,bus_stop,Meubelboulevard,5.470675,51.4991589
n7011633467,"7011633467",node,bus_stop,Vijverlaan,5.4901395,51.5133402
n7011633470,"7011633470",node,bus_stop,Vondelstraat,5.4884624,51.5159969
n7011640381,"7011640381",node,bus_stop,Hyacintlaan,5.4653645,51.4024173
n7011640382,"7011640382",node,bus_stop,Hyacintlaan,5.4656768,51.4024797
n7014123619,"7014123619",node,bus_stop,Molenheide/Reesloot,5.582462,51.3069945
n7014123621,"7014123621",node,bus_stop,Molenheide/Reesloot,5.5833581,51.3070275
n7014123623,"7014123623",node,bus_stop,Moonslaan,5.6093337,51.3112663
n7014247744,"7014247744",node,bus_stop,Aalsmeerderweg 142,4.7836369,52.2756087
n7014247745,"7014247745",node,bus_stop,Machineweg,4.7907584,52.2780755
n7014247746,"7014247746",node,bus_stop,Julianalaan,4.7972583,52.2804552
n7014247747,"7014247747",node,bus_stop,Julianalaan,4.7974425,52.2804341
n7014247748,"7014247748",node,bus_stop,Kerkweg,4.8032602,52.2824746
n7014247749,"7014247749",node,bus_stop,Kerkweg,4.802956,52.2824489
n7014247750,"7014247750",node,bus_stop,Handweg,4.8437612,52.2917874
n7014247751,"7014247751",node,bus_stop,Maalderij,4.841731,52.2918617
n7014247752,"7014247752",node,bus_stop,Maalderij,4.8416988,52.2919316
n7014247753,"7014247753",node,bus_stop,Aalsmeerderweg 481,4.8213531,52.2882949
n7014247754,"7014247754",node,bus_stop,Aalsmeerderweg 481,4.8211404,52.2880538
n7014247755,"7014247755",node,bus_stop,Schinkeldijkje,4.8266395,52.2913921
n7014247756,"7014247756",node,bus_stop,Schinkeldijkje,4.8263486,52.2913653
n7014247757,"7014247757",node,bus_stop,Zwarte Pad,4.8319159,52.2931992
n7014247758,"7014247758",node,bus_stop,Zwarte Pad,4.8314289,52.29309
n7014251194,"7014251194",node,bus_stop,Pastoor Brouwerslaan,4.8367673,52.2929651
n7014251195,"7014251195",node,bus_stop,Pastoor Brouwerslaan,4.8363357,52.2931311
n7014265400,"7014265400",node,bus_stop,Noorddammerweg,4.8282735,52.2852997
n7014265401,"7014265401",node,bus_stop,Noorddammerweg,4.827986,52.2851489
n7014265402,"7014265402",node,bus_stop,Sacharovlaan,4.8310199,52.2818316
n7014265404,"7014265404",node,bus_stop,Westwijk,4.8300678,52.2741703
n7014265405,"7014265405",node,bus_stop,Weldam,4.8171027,52.2761744
n7014265406,"7014265406",node,bus_stop,Weldam,4.8167704,52.2763392
n7014265407,"7014265407",node,bus_stop,Cannenburgh,4.8209578,52.2791718
n7014265408,"7014265408",node,bus_stop,Cannenburgh,4.8207589,52.2790724
n7014271743,"7014271743",node,bus_stop,Salamander,4.8314213,52.2897523
n7014271744,"7014271744",node,bus_stop,Salamander,4.8314329,52.2896169
n7025821902,"7025821902",node,bus_stop,GOLS-straat,6.799153,52.2598898
n7025821903,"7025821903",node,bus_stop,Centraal Station,6.7949864,52.2619402
n7025821904,"7025821904",node,bus_stop,Centraal Station,6.7947471,52.2619724
n7025821905,"7025821905",node,bus_stop,Centraal Station,6.7949222,52.2620953
n7025821906,"7025821906",node,bus_stop,Centraal Station,6.7952824,52.2620477
n7026354510,"7026354510",node,bus_stop,Centraal Station,6.7949371,52.2621343
n7026354511,"7026354511",node,bus_stop,Centraal Station,6.7946769,52.2621699
n7026354512,"7026354512",node,bus_stop,Centraal Station,6.795138,52.2622628
n7026354513,"7026354513",node,bus_stop,Centraal Station,6.7948759,52.2622996
n7026721048,"7026721048",node,bus_stop,Lutmastraat,4.9033465,52.3514523
n7026721052,"7026721052",node,bus_stop,Lutmastraat,4.9031286,52.3517697
n7026741141,"7026741141",node,bus_stop,Amstelkade,4.9043666,52.3487294
n7026741144,"7026741144",node,bus_stop,Amstelkade,4.9040188,52.3494066
n7029820246,"7029820246",node,bus_stop,Pieter Brueghelplein,5.5073759,51.5124883
n7029820247,"7029820247",node,bus_stop,Wilhelminalaan,5.4955218,51.5128022
n7029866255,"7029866255",node,bus_stop,Mullerlaan,5.3987916,51.4116993
n7032908798,"7032908798",node,bus_stop,Hoofdenburg,4.9192431,52.2964907
n7032908799,"7032908799",node,bus_stop,Hoofdenburg,4.9189351,52.2965326
n7032908800,"7032908800",node,bus_stop,Ventweg,4.9303226,52.3095923
n7032908801,"7032908801",node,bus_stop,Ventweg,4.9307849,52.3096347
n7032915107,"7032915107",node,bus_stop,Oranjebaan,4.8709696,52.3036147
n7032915108,"7032915108",node,bus_stop,Oranjebaan,4.8730942,52.3027892
n7032998799,"7032998799",node,bus_stop,Holterbergweg,4.9396477,52.3088769
n7032998800,"7032998800",node,bus_stop,Holterbergweg,4.9411774,52.3085529
n7032998801,"7032998801",node,bus_stop,De Entree,4.9367945,52.3111199
n7032998802,"7032998802",node,bus_stop,De Entree,4.9363605,52.3111452
n7033025968,"7033025968",node,bus_stop,Getsewoud Zuid,4.614049,52.2649441
n7033025969,"7033025969",node,bus_stop,Getsewoud Zuid,4.6135565,52.264775
n7033029392,"7033029392",node,bus_stop,SLP/Naritaweg,4.7381396,52.2769735
n7033029393,"7033029393",node,bus_stop,SLP/Naritaweg,4.7378208,52.2768967
n7035737354,"7035737354",node,bus_stop,Centrumplein,6.6622452,52.3552217
n7035737355,"7035737355",node,bus_stop,Centrumplein,6.6623814,52.355217
n7035737356,"7035737356",node,bus_stop,Centrumplein,6.6625041,52.3552422
n7035737357,"7035737357",node,bus_stop,Centrumplein,6.6624334,52.3553737
n7035737358,"7035737358",node,bus_stop,Centrumplein,6.6626355,52.3552776
n7035737359,"7035737359",node,bus_stop,Centrumplein,6.6617468,52.3551735
n7035737360,"7035737360",node,bus_stop,Mozartstraat,6.6363826,52.3572861
n7036125462,"7036125462",node,bus_stop,Kroesenallee,6.1798392,52.48569
n7038604763,"7038604763",node,bus_stop,Frederik Hendrikplantsoen,4.8754335,52.3785972
n7038604773,"7038604773",node,bus_stop,Frederik Hendrikplantsoen,4.8752389,52.3784869
n7038719197,"7038719197",node,bus_stop,Leuvenlaan,5.4778912,51.4816374
n7038742174,"7038742174",node,bus_stop,Estafettelaan,5.4466537,51.4749992
n7038910912,"7038910912",node,bus_stop,Bleyslaan,5.4634244,51.4654843
n7038910915,"7038910915",node,bus_stop,Bleyslaan,5.4631537,51.4655025
n7038991374,"7038991374",node,bus_stop,Leenderweg/Molen,5.5759151,51.3744554
n7038991376,"7038991376",node,bus_stop,Leenderweg/Molen,5.5755736,51.3743323
n7039106319,"7039106319",node,bus_stop,N620/Boslaan,5.4041357,51.5169739
n7039106320,"7039106320",node,bus_stop,N620/Boslaan,5.4042064,51.5168656
n7039498644,"7039498644",node,bus_stop,Diakonessenhuis-Zuid,5.1399042,52.0797698
n7039498647,"7039498647",node,bus_stop,Diakonessenhuis-Zuid,5.140511,52.0796287
n7039498648,"7039498648",node,bus_stop,Stadion Galgenwaard,5.1485833,52.0792151
n7039508837,"7039508837",node,bus_stop,Rhônedreef,5.1130839,52.1115984
n7039508839,"7039508839",node,bus_stop,Rhônedreef,5.1125692,52.111592
n7039510049,"7039510049",node,bus_stop,Gulikstraat,6.1882748,51.3693273
n7039510052,"7039510052",node,bus_stop,Straelseweg,6.1812106,51.3781552
n7039510053,"7039510053",node,bus_stop,Winkelveldstraat,6.1873157,51.3828074
n7039510054,"7039510054",node,bus_stop,Buys Ballotstraat,6.1816156,51.3853697
n7039510055,"7039510055",node,bus_stop,Schoolweg,6.1877362,51.3872086
n7039510056,"7039510056",node,bus_stop,Van Coehoornstraat,6.1848018,51.3890916
n7039510057,"7039510057",node,bus_stop,Simon Stevinstraat,6.1827121,51.3920321
n7039510058,"7039510058",node,bus_stop,Noorderpoort,6.1757972,51.3919622
n7039510060,"7039510060",node,bus_stop,Van der Grintenstraat,6.1679969,51.3902135
n7039510061,"7039510061",node,bus_stop,Sint Urbanusweg,6.1683623,51.3855433
n7039510062,"7039510062",node,bus_stop,Meeuwbeemd,6.1725106,51.3790118
n7039519070,"7039519070",node,bus_stop,Eerste Garnizoensdok,5.1186043,52.0207572
n7039519071,"7039519071",node,bus_stop,Waterliniedok,5.1143186,52.014258
n7039519074,"7039519074",node,bus_stop,Nijverheidsweg,5.1025768,52.0160177
n7039519075,"7039519075",node,bus_stop,Eerste Garnizoensdok,5.1179659,52.0215718
n7039562206,"7039562206",node,bus_stop,P+R Westraven,5.1045712,52.0573039
n7039594814,"7039594814",node,bus_stop,Rembrandtlaan,5.1970214,52.1287717
n7039597709,"7039597709",node,bus_stop,Sint Annastraat,6.1499127,51.3391585
n7039613669,"7039613669",node,bus_stop,Nobelweg,5.8723169,51.114906
n7039613670,"7039613670",node,bus_stop,Nobelweg,5.8725999,51.1149433
n7039650783,"7039650783",node,bus_stop,Langstraat,6.0202212,51.6332178
n7039650784,"7039650784",node,bus_stop,Langstraat,6.0202052,51.6333074
n7040444974,"7040444974",node,bus_stop,Hagslagen,6.5001515,52.3044225
n7040444975,"7040444975",node,bus_stop,Holterweg / Banisweg,6.5068215,52.3054303
n7041745611,"7041745611",node,bus_stop,Energiecentrale,6.8600943,53.4349513
n7041745612,"7041745612",node,bus_stop,Energiecentrale,6.8599234,53.4348488
n7041745613,"7041745613",node,bus_stop,Emmahaven,6.8179583,53.4429825
n7041745614,"7041745614",node,bus_stop,Emmahaven,6.8180632,53.4428817
n7041859048,"7041859048",node,bus_stop,Oostindie,6.3733102,53.1464931
n7042586032,"7042586032",node,bus_stop,Kinkerstraat,4.8723249,52.3670897
n7042682298,"7042682298",node,bus_stop,Chemelot Campus,5.7877468,50.9853733
n7044501890,"7044501890",node,bus_stop,Plataanlaan,4.146447,51.825466
n7044501891,"7044501891",node,bus_stop,Plataanlaan,4.146501,51.825619
n7044605602,"7044605602",node,bus_stop,Kickersbloem,4.1725118,51.8409289
n7044669595,"7044669595",node,bus_stop,Hoevesteinse Lint,5.1204671,51.9858137
n7044669596,"7044669596",node,bus_stop,Hagesteinsestraat,5.1178247,51.987712
n7044689912,"7044689912",node,bus_stop,Malakkastraat,4.0169664,51.9380944
n7044689913,"7044689913",node,bus_stop,Sontstraat,4.0151719,51.9426973
n7044689915,"7044689915",node,bus_stop,Beringstraat,4.0167554,51.9399139
n7044689919,"7044689919",node,bus_stop,Bosporusstraat,4.015121,51.9457203
n7044689921,"7044689921",node,bus_stop,Bosporusstraat,4.0141312,51.9455977
n7044689925,"7044689925",node,bus_stop,Douane,4.0182624,51.9465662
n7044689926,"7044689926",node,bus_stop,Douane,4.0184868,51.9465139
n7044745806,"7044745806",node,bus_stop,Medocgaard,4.3305077,51.8280268
n7044750372,"7044750372",node,bus_stop,Windmolen,4.5447164,52.0156256
n7044750374,"7044750374",node,bus_stop,Heulslootweg,4.5355908,52.0187379
n7044750375,"7044750375",node,bus_stop,Heulslootweg,4.5357082,52.0188897
n7044750376,"7044750376",node,bus_stop,Edisonlaan,4.543012,52.0119839
n7044812749,"7044812749",node,bus_stop,Politiebureau,4.5973817,51.8800229
n7044812751,"7044812751",node,bus_stop,Vivaldistraat,4.6005875,51.8824344
n7044812752,"7044812752",node,bus_stop,Vivaldistraat,4.6006543,51.8825852
n7044822126,"7044822126",node,bus_stop,Churchillplein,4.6101912,51.8833533
n7044822127,"7044822127",node,bus_stop,Churchillplein,4.6104374,51.8836092
n7044822129,"7044822129",node,bus_stop,De Schans,4.6173989,51.8864518
n7044852116,"7044852116",node,bus_stop,Kerkstraat,4.390051,51.8602296
n7044969178,"7044969178",node,bus_stop,Hambakenweg,5.2984039,51.7118616
n7044972917,"7044972917",node,bus_stop,Lunersingel,5.3469261,51.7353023
n7044972918,"7044972918",node,bus_stop,Lunersingel,5.3464124,51.7354809
n7044972919,"7044972919",node,bus_stop,Meander,5.3534375,51.7359449
n7044972920,"7044972920",node,bus_stop,Meander,5.3536045,51.7360979
n7044984226,"7044984226",node,bus_stop,Hambakenwetering,5.2972487,51.7151905
n7044984227,"7044984227",node,bus_stop,Hambakenwetering,5.2968421,51.7151279
n7046126501,"7046126501",node,bus_stop,Busstation,5.8672759,52.7119934
n7046684805,"7046684805",node,bus_stop,N33,6.8552201,53.0507993
n7046684809,"7046684809",node,bus_stop,N33,6.8532075,53.051877
n7049270030,"7049270030",node,bus_stop,Datacenter,6.8600324,53.4238639
n7054974575,"7054974575",node,bus_stop,Stationsplein,5.5356813,51.7359385
n7054974576,"7054974576",node,bus_stop,Stationsplein,5.535551,51.7356859
n7054974577,"7054974577",node,bus_stop,De Lucht,5.4779117,51.7288837
n7054974578,"7054974578",node,bus_stop,De Lucht,5.4776909,51.7288684
n7054974579,"7054974579",node,bus_stop,Gildestraat,5.5218881,51.7297304
n7054974580,"7054974580",node,bus_stop,Gildestraat,5.5217983,51.7297699
n7054974581,"7054974581",node,bus_stop,Adriaan Poiterstraat,5.5263377,51.7324395
n7054974582,"7054974582",node,bus_stop,Adriaan Poiterstraat,5.5261227,51.7324043
n7054974583,"7054974583",node,bus_stop,Burgemeester Woltersstraat,5.5175389,51.7292263
n7054974584,"7054974584",node,bus_stop,Burgemeester Woltersstraat,5.5176263,51.7292578
n7055004646,"7055004646",node,bus_stop,Waterstraat,5.6655292,51.744008
n7055004647,"7055004647",node,bus_stop,Waterstraat,5.6650673,51.7440439
n7055004648,"7055004648",node,bus_stop,Scheisestraat,5.6541823,51.7447294
n7055004649,"7055004649",node,bus_stop,Scheisestraat,5.65252,51.7452742
n7055004650,"7055004650",node,bus_stop,Waalstraat,5.6393283,51.7460228
n7055004651,"7055004651",node,bus_stop,Waalstraat,5.6389159,51.7461131
n7055004652,"7055004652",node,bus_stop,Europaplein,5.6341654,51.7456738
n7055004653,"7055004653",node,bus_stop,Europaplein,5.6340594,51.7455642
n7055004654,"7055004654",node,bus_stop,Schutsboomstraat,5.6339269,51.7435793
n7055004655,"7055004655",node,bus_stop,Schutsboomstraat,5.6339294,51.7434443
n7055004656,"7055004656",node,bus_stop,Schutskooi,5.6340894,51.7382185
n7055004657,"7055004657",node,bus_stop,Schutskooi,5.6341121,51.7384666
n7055020685,"7055020685",node,bus_stop,Bosschebaan,5.5106825,51.7321576
n7055020686,"7055020686",node,bus_stop,Bosschebaan,5.5106924,51.7322412
n7055020687,"7055020687",node,bus_stop,Hanenberg,5.4667059,51.7259281
n7055020688,"7055020688",node,bus_stop,Hanenberg,5.4674855,51.7258586
n7055020690,"7055020690",node,bus_stop,Kromstraat,5.5184396,51.7274774
n7055030009,"7055030009",node,bus_stop,Oude Rijksweg,5.5427574,51.7365515
n7055030010,"7055030010",node,bus_stop,Oude Rijksweg,5.5431325,51.7363746
n7055071979,"7055071979",node,bus_stop,Monseigneur Suijsstraat,5.6818379,51.7435012
n7055071980,"7055071980",node,bus_stop,Monseigneur Suijsstraat,5.6815668,51.7434213
n7055098506,"7055098506",node,bus_stop,De Ploeg,5.5410163,51.7300868
n7055098507,"7055098507",node,bus_stop,De Ploeg,5.5409257,51.729883
n7055112598,"7055112598",node,bus_stop,Weverstraat,5.5579071,51.7127372
n7055112599,"7055112599",node,bus_stop,Weverstraat,5.5578477,51.7125581
n7055112600,"7055112600",node,bus_stop,Weijen,5.5602158,51.7064662
n7055112601,"7055112601",node,bus_stop,Weijen,5.5602472,51.7065829
n7055112602,"7055112602",node,bus_stop,Laar,5.566455,51.7003561
n7055112603,"7055112603",node,bus_stop,Laar,5.5662858,51.7003943
n7055114263,"7055114263",node,bus_stop,Corridor,5.4653795,51.5638301
n7055137868,"7055137868",node,bus_stop,Schout van Peellandlaan,5.4654554,51.5584075
n7055137869,"7055137869",node,bus_stop,Schout van Peellandlaan,5.4653459,51.5585373
n7055137873,"7055137873",node,bus_stop,Ollandseweg,5.4638636,51.5701526
n7055139648,"7055139648",node,bus_stop,Herperduin,5.6223824,51.7619523
n7055139653,"7055139653",node,bus_stop,Runstraat,5.6277296,51.7535525
n7055139654,"7055139654",node,bus_stop,Molengraaf,5.6286286,51.7491402
n7055207202,"7055207202",node,bus_stop,Veldstraat,5.5694624,51.7749924
n7055207204,"7055207204",node,bus_stop,Harenseweg,5.5748152,51.7756198
n7055207206,"7055207206",node,bus_stop,Hoessenboslaan,5.5801228,51.775506
n7055217489,"7055217489",node,bus_stop,Kerk,5.5647944,51.7697832
n7055217498,"7055217498",node,bus_stop,Het Reut,5.5649906,51.7732269
n7055256628,"7055256628",node,bus_stop,Eemsweg,6.9039894,53.3398275
n7055256629,"7055256629",node,bus_stop,Botterlaan,6.9081317,53.3294162
n7055256630,"7055256630",node,bus_stop,Brandweer,6.9133382,53.3220635
n7055256631,"7055256631",node,bus_stop,Valkenhorst,6.902243,53.3185935
n7055256632,"7055256632",node,bus_stop,Eilandzicht,6.8978299,53.3208782
n7055260563,"7055260563",node,bus_stop,Mgr. Wilmerstraat,5.3238128,51.5918076
n7055271830,"7055271830",node,bus_stop,Schootsestraat,5.4318416,51.6132789
n7055271831,"7055271831",node,bus_stop,Schootsestraat,5.431546,51.6131804
n7055291016,"7055291016",node,bus_stop,Heertveldseweg,5.4849206,51.6094807
n7055306113,"7055306113",node,bus_stop,Oogstbuurt,6.8968409,53.3215324
n7055306114,"7055306114",node,bus_stop,Valkenhorst,6.9011807,53.319295
n7055306115,"7055306115",node,bus_stop,Brandweer,6.9128752,53.3209957
n7055306116,"7055306116",node,bus_stop,Botterlaan,6.9079946,53.3289837
n7055306117,"7055306117",node,bus_stop,Eemsweg,6.904031,53.3388783
n7055459671,"7055459671",node,bus_stop,Slootmanslaan,4.2922909,51.4990239
n7055459672,"7055459672",node,bus_stop,Slootmanslaan,4.2921663,51.4990251
n7055459673,"7055459673",node,bus_stop,Lavendelpad,4.2891129,51.5039187
n7055459674,"7055459674",node,bus_stop,Noorwegenpad,4.2826961,51.510925
n7055459675,"7055459675",node,bus_stop,Noorwegenpad,4.2827027,51.5110722
n7055459676,"7055459676",node,bus_stop,Burgemeester Wittelaan,4.2852281,51.5078679
n7055459677,"7055459677",node,bus_stop,Drebbelstraat,4.3099525,51.4999258
n7055459678,"7055459678",node,bus_stop,Drebbelstraat,4.309849,51.4999071
n7055459679,"7055459679",node,bus_stop,Ravelstraat,4.3041852,51.5070444
n7055459680,"7055459680",node,bus_stop,Ravelstraat,4.304018,51.5070102
n7055459681,"7055459681",node,bus_stop,Vrederust,4.3007903,51.5162173
n7055664805,"7055664805",node,bus_stop,Noordzeedijk,4.4331039,51.6153414
n7055664806,"7055664806",node,bus_stop,Noordzeedijk,4.4332237,51.6152952
n7055664807,"7055664807",node,bus_stop,Samenwerking,4.4153317,51.6150195
n7055664808,"7055664808",node,bus_stop,Samenwerking,4.415273,51.614919
n7055723057,"7055723057",node,bus_stop,Sporthei,4.575495,51.5379906
n7055723058,"7055723058",node,bus_stop,Sporthei,4.575146,51.5376409
n7055723059,"7055723059",node,bus_stop,Noorderstraat,4.5940447,51.5421707
n7055723060,"7055723060",node,bus_stop,Noorderstraat,4.5935654,51.5421862
